sampleNumber,distToGoal,minDistToGoal,worstCost,temp,maxTemp
1002,4.06765,2.49878,0.0333693,0.000513823,10000
1003,4.06765,2.49878,0.0333693,0.000513823,10000
1004,4.06765,2.49878,0.0333693,0.000513823,10000
1005,4.06765,2.49878,0.0333693,0.000513823,10000
1006,4.06765,2.49878,0.0333693,0.000513823,10000
1007,4.06765,2.49878,0.0333693,0.000513823,10000
1008,4.06765,2.49878,0.0333693,0.000513823,10000
1009,1.99878,2.49878,0.0333693,0.000513823,10000
1010,1.99878,2.49878,0.0333693,0.000513823,10000
1011,1.99878,2.49878,0.0333693,0.000513823,10000
1012,1.99878,2.49878,0.0333693,0.000513823,10000
1013,1.99878,2.49878,0.0333693,0.000513823,10000
1014,1.99878,2.49878,0.0333693,0.000513823,10000
1015,1.99878,2.49878,0.0333693,0.000513823,10000
1016,1.99878,2.49878,0.0333693,0.000513823,10000
1017,1.99878,2.49878,0.0333693,0.000513823,10000
1018,2.07786,2.49878,0.0333693,0.000513823,10000
1019,7.82941,2.49878,0.0333693,0.000513823,10000
1020,7.82941,2.49878,0.0333693,0.000513823,10000
1021,7.82941,2.49878,0.0333693,0.000513823,10000
1022,7.82941,2.49878,0.0333693,0.000513823,10000
1023,7.82941,2.49878,0.0333693,0.000513823,10000
1024,7.82941,2.49878,0.0333693,0.000513823,10000
1025,7.82941,2.49878,0.0333693,0.000513823,10000
1026,7.82941,2.49878,0.0333693,0.000513823,10000
1027,7.01163,2.49878,0.0333693,0.000513823,10000
1028,1.99878,2.49878,0.0333693,0.000513823,10000
1029,5.70311,2.49878,0.0333693,0.000513823,10000
1030,5.70311,2.49878,0.0333693,0.000513823,10000
1031,9.23987,2.49878,0.0333693,0.000513823,10000
1032,9.23987,2.49878,0.0333693,0.000513823,10000
1033,9.23987,2.49878,0.0333693,0.000513823,10000
1034,9.23987,2.49878,0.0333693,0.000513823,10000
1035,9.23987,2.49878,0.0333693,0.000513823,10000
1036,9.23987,2.49878,0.0333693,0.000513823,10000
1037,5.39011,2.49878,0.0333693,0.000513823,10000
1038,5.39011,2.49878,0.0333693,0.000513823,10000
1039,5.98891,2.49878,0.0333693,0.000513823,10000
1040,5.98891,2.49878,0.0333693,0.000513823,10000
1041,5.98891,2.49878,0.0333693,0.000513823,10000
1042,8.33787,2.49878,0.0333693,0.000770735,10000
1043,9.20919,2.49878,0.0333693,0.000770735,10000
1044,9.20919,2.49878,0.0333693,0.000770735,10000
1045,9.20919,2.49878,0.0333693,0.000770735,10000
1046,9.05882,2.49878,0.0333693,0.000770735,10000
1047,9.05882,2.49878,0.0333693,0.000770735,10000
1048,9.05882,2.49878,0.0333693,0.000770735,10000
1049,9.05882,2.49878,0.0333693,0.000770735,10000
1050,9.05882,2.49878,0.0333693,0.000770735,10000
1051,9.05882,2.49878,0.0333693,0.000770735,10000
1052,9.05882,2.49878,0.0333693,0.000770735,10000
1053,6.66012,2.49878,0.0333693,0.000770735,10000
1054,5.6671,2.49878,0.0333693,0.000770735,10000
1055,5.6671,2.49878,0.0333693,0.000770735,10000
1056,5.6671,2.49878,0.0333693,0.000770735,10000
1057,5.6671,2.49878,0.0333693,0.000770735,10000
1058,5.6671,2.49878,0.0333693,0.000770735,10000
1059,5.6671,2.49878,0.0333693,0.000770735,10000
1060,5.6671,2.49878,0.0333693,0.000770735,10000
1061,5.6671,2.49878,0.0333693,0.000770735,10000
1062,5.6671,2.49878,0.0333693,0.000770735,10000
1063,5.6671,2.49878,0.0333693,0.000770735,10000
1064,5.6671,2.49878,0.0333693,0.000770735,10000
1065,5.6671,2.49878,0.0333693,0.000770735,10000
1066,5.6671,2.49878,0.0333693,0.000770735,10000
1067,5.6671,2.49878,0.0333693,0.000770735,10000
1068,5.6671,2.49878,0.0333693,0.000770735,10000
1069,9.28753,2.49878,0.0333693,0.000770735,10000
1070,9.28753,2.49878,0.0333693,0.000770735,10000
1071,9.28753,2.49878,0.0333693,0.000770735,10000
1072,9.28753,2.49878,0.0333693,0.000770735,10000
1073,9.28753,2.49878,0.0333693,0.000770735,10000
1074,9.28753,2.49878,0.0333693,0.000770735,10000
1075,9.28753,2.49878,0.0333693,0.000770735,10000
1076,9.28753,2.49878,0.0333693,0.000770735,10000
1077,9.28753,2.49878,0.0333693,0.000770735,10000
1078,9.28753,2.49878,0.0333693,0.000770735,10000
1079,9.28753,2.49878,0.0333693,0.000770735,10000
1080,9.28753,2.49878,0.0333693,0.000770735,10000
1081,9.28753,2.49878,0.0333693,0.000770735,10000
1082,7.17272,2.49878,0.0333693,0.000770735,10000
1083,7.17272,2.49878,0.0333693,0.000770735,10000
1084,7.17272,2.49878,0.0333693,0.000770735,10000
1085,7.17272,2.49878,0.0333693,0.000770735,10000
1086,1.99878,2.49878,0.0333693,0.000770735,10000
1087,1.99878,2.49878,0.0333693,0.000770735,10000
1088,1.99878,2.49878,0.0333693,0.000770735,10000
1089,1.99878,2.49878,0.0333693,0.000770735,10000
1090,7.61601,2.49878,0.0333693,0.000770735,10000
1091,7.61601,2.49878,0.0333693,0.000770735,10000
1092,7.61601,2.49878,0.0333693,0.000770735,10000
1093,7.61601,2.49878,0.0333693,0.000513823,10000
1094,7.61601,2.49878,0.0333693,0.000513823,10000
1095,7.61601,2.49878,0.0333693,0.000513823,10000
1096,7.61601,2.49878,0.0333693,0.000513823,10000
1097,7.61601,2.49878,0.0333693,0.000513823,10000
1098,7.61601,2.49878,0.0333693,0.000513823,10000
1099,7.61601,2.49878,0.0333693,0.000513823,10000
1100,7.61601,2.49878,0.0333693,0.000513823,10000
1101,7.61601,2.49878,0.0333693,0.000513823,10000
1102,7.92987,2.49878,0.0333693,0.000513823,10000
1103,1.99878,2.49878,0.0333693,0.000513823,10000
1104,1.99878,2.49878,0.0333693,0.000513823,10000
1105,9.63204,2.49878,0.0333693,0.000513823,10000
1106,9.63204,2.49878,0.0333693,0.000342549,10000
1107,9.63204,2.49878,0.0333693,0.000342549,10000
1108,9.63204,2.49878,0.0333693,0.000342549,10000
1109,1.99878,2.49878,0.0333693,0.000342549,10000
1110,1.99878,2.49878,0.0333693,0.000342549,10000
1111,1.99878,2.49878,0.0333693,0.000342549,10000
1112,1.99878,2.49878,0.0333693,0.000342549,10000
1113,6.66912,2.49878,0.0333693,0.000342549,10000
1114,3.63545,2.49878,0.0333693,0.000342549,10000
1115,3.63545,2.49878,0.0333693,0.000342549,10000
1116,3.63545,2.49878,0.0333693,0.000342549,10000
1117,7.86681,2.49878,0.0333693,0.000342549,10000
1118,7.86681,2.49878,0.0333693,0.000342549,10000
1119,7.86681,2.49878,0.0333693,0.000342549,10000
1120,7.86681,2.49878,0.0333693,0.000342549,10000
1121,7.86681,2.49878,0.0333693,0.000342549,10000
1122,1.99878,2.49878,0.0333693,0.000342549,10000
1123,1.99878,2.49878,0.0333693,0.000342549,10000
1124,1.99878,2.49878,0.0333693,0.000342549,10000
1125,1.99878,2.49878,0.0333693,0.000342549,10000
1126,1.99878,2.49878,0.0333693,0.000342549,10000
1127,8.54893,2.49878,0.0333693,0.000342549,10000
1128,8.54893,2.49878,0.0333693,0.000342549,10000
1129,1.99878,2.49878,0.0333693,0.000342549,10000
1130,9.03964,2.49878,0.0333693,0.000342549,10000
1131,1.99878,2.49878,0.0333693,0.000342549,10000
1132,1.99878,2.49878,0.0333693,0.000342549,10000
1133,1.99878,2.49878,0.0333693,0.000342549,10000
1134,1.99878,2.49878,0.0333693,0.000342549,10000
1135,9.87938,2.49878,0.0333693,0.000342549,10000
1136,9.87938,2.49878,0.0333693,0.000342549,10000
1137,9.87938,2.49878,0.0333693,0.000342549,10000
1138,5.74439,2.49878,0.0333693,0.000513823,10000
1139,5.74439,2.49878,0.0333693,0.000513823,10000
1140,9.76548,2.49878,0.0333693,0.000513823,10000
1141,9.76548,2.49878,0.0333693,0.000513823,10000
1142,9.76548,2.49878,0.0333693,0.000513823,10000
1143,9.76548,2.49878,0.0333693,0.000513823,10000
1144,9.76548,2.49878,0.0333693,0.000513823,10000
1145,9.76548,2.49878,0.0333693,0.000513823,10000
1146,1.99878,2.49878,0.0333693,0.000513823,10000
1147,9.47184,2.49878,0.0333693,0.000513823,10000
1148,9.47184,2.49878,0.0333693,0.000513823,10000
1149,9.47184,2.49878,0.0333693,0.000513823,10000
1150,9.47184,2.49878,0.0333693,0.000513823,10000
1151,9.47184,2.49878,0.0333693,0.000513823,10000
1152,9.47184,2.49878,0.0333693,0.000513823,10000
1153,9.47184,2.49878,0.0333693,0.000513823,10000
1154,9.47184,2.49878,0.0333693,0.000513823,10000
1155,1.99878,2.49878,0.0333693,0.000513823,10000
1156,1.99878,2.49878,0.0333693,0.000513823,10000
1157,1.99878,2.49878,0.0333693,0.000513823,10000
1158,1.99878,2.49878,0.0333693,0.000513823,10000
1159,1.99878,2.49878,0.0333693,0.000513823,10000
1160,1.99878,2.49878,0.0333693,0.000513823,10000
1161,1.99878,2.49878,0.0333693,0.000513823,10000
1162,1.99878,2.49878,0.0333693,0.000513823,10000
1163,1.99878,2.49878,0.0333693,0.000513823,10000
1164,1.99878,2.49878,0.0333693,0.000513823,10000
1165,1.99878,2.49878,0.0333693,0.000513823,10000
1166,1.99878,2.49878,0.0333693,0.000513823,10000
1167,1.99878,2.49878,0.0333693,0.000513823,10000
1168,1.99878,2.49878,0.0333693,0.000513823,10000
1169,1.99878,2.49878,0.0333693,0.000513823,10000
1170,1.99878,2.49878,0.0333693,0.000513823,10000
1171,1.99878,2.49878,0.0333693,0.000513823,10000
1172,1.99878,2.49878,0.0333693,0.000513823,10000
1173,7.92521,2.49878,0.0333693,0.000513823,10000
1174,7.92521,2.49878,0.0333693,0.000513823,10000
1175,5.92352,2.49878,0.0333693,0.000513823,10000
1176,5.92352,2.49878,0.0333693,0.000513823,10000
1177,5.92352,2.49878,0.0333693,0.000513823,10000
1178,5.92352,2.49878,0.0333693,0.000513823,10000
1179,5.20494,2.49878,0.0333693,0.000513823,10000
1180,5.20494,2.49878,0.0333693,0.000342549,10000
1181,5.20494,2.49878,0.0333693,0.000342549,10000
1182,5.20494,2.49878,0.0333693,0.000342549,10000
1183,5.20494,2.49878,0.0333693,0.000342549,10000
1184,5.20494,2.49878,0.0333693,0.000342549,10000
1185,5.20494,2.49878,0.0333693,0.000342549,10000
1186,5.20494,2.49878,0.0333693,0.000342549,10000
1187,5.59821,2.49878,0.0333693,0.000342549,10000
1188,5.59821,2.49878,0.0333693,0.000342549,10000
1189,5.59821,2.49878,0.0333693,0.000342549,10000
1190,5.59821,2.49878,0.0333693,0.000342549,10000
1191,5.59821,2.49878,0.0333693,0.000342549,10000
1192,5.59821,2.49878,0.0333693,0.000342549,10000
1193,5.59821,2.49878,0.0333693,0.000342549,10000
1194,5.59821,2.49878,0.0333693,0.000342549,10000
1195,8.28011,2.49878,0.0333693,0.000342549,10000
1196,8.28011,2.49878,0.0333693,0.000342549,10000
1197,8.28011,2.49878,0.0333693,0.000342549,10000
1198,8.28011,2.49878,0.0333693,0.000342549,10000
1199,8.28011,2.49878,0.0333693,0.000342549,10000
1200,8.28011,2.49878,0.0333693,0.000342549,10000
1201,8.28011,2.49878,0.0333693,0.000342549,10000
1202,8.28011,2.49878,0.0333693,0.000342549,10000
1203,6.99601,2.49878,0.0333693,0.000342549,10000
1204,6.99601,2.49878,0.0333693,0.000342549,10000
1205,6.99601,2.49878,0.0333693,0.000342549,10000
1206,5.91853,2.49878,0.0333693,0.000342549,10000
1207,5.91853,2.49878,0.0333693,0.000342549,10000
1208,5.91853,2.49878,0.0333693,0.000342549,10000
1209,5.91853,2.49878,0.0333693,0.000342549,10000
1210,5.91853,2.49878,0.0333693,0.000342549,10000
1211,5.91853,2.49878,0.0333693,0.000342549,10000
1212,9.77306,2.49878,0.0333693,0.000342549,10000
1213,9.77306,2.49878,0.0333693,0.000342549,10000
1214,9.77306,2.49878,0.0333693,0.000342549,10000
1215,9.77306,2.49878,0.0333693,0.000342549,10000
1216,9.77306,2.49878,0.0333693,0.000342549,10000
1217,9.77306,2.49878,0.0333693,0.000342549,10000
1218,9.77306,2.49878,0.0333693,0.000342549,10000
1219,8.4224,2.49878,0.0333693,0.000342549,10000
1220,8.4224,2.49878,0.0333693,0.000342549,10000
1221,8.4224,2.49878,0.0333693,0.000342549,10000
1222,9.48606,2.49878,0.0333693,0.000342549,10000
1223,9.48606,2.49878,0.0333693,0.000342549,10000
1224,6.7472,2.49878,0.0333693,0.000342549,10000
1225,6.7472,2.49878,0.0333693,0.000342549,10000
1226,6.7472,2.49878,0.0333693,0.000342549,10000
1227,6.7472,2.49878,0.0333693,0.000342549,10000
1228,6.7472,2.49878,0.0333693,0.000342549,10000
1229,6.7472,2.49878,0.0333693,0.000342549,10000
1230,6.7472,2.49878,0.0333693,0.000342549,10000
1231,6.7472,2.49878,0.0333693,0.000342549,10000
1232,6.7472,2.49878,0.0333693,0.000342549,10000
1233,5.62972,2.49878,0.0333693,0.000342549,10000
1234,5.62972,2.49878,0.0333693,0.000228366,10000
1235,5.62972,2.49878,0.0333693,0.000228366,10000
1236,5.62972,2.49878,0.0333693,0.000228366,10000
1237,5.62972,2.49878,0.0333693,0.000228366,10000
1238,5.62972,2.49878,0.0333693,0.000228366,10000
1239,5.62972,2.49878,0.0333693,0.000228366,10000
1240,1.99878,2.49878,0.0333693,0.000228366,10000
1241,1.99878,2.49878,0.0333693,0.000228366,10000
1242,1.99878,2.49878,0.0333693,0.000228366,10000
1243,1.99878,2.49878,0.0333693,0.000228366,10000
1244,1.99878,2.49878,0.0333693,0.000228366,10000
1245,1.99878,2.49878,0.0333693,0.000228366,10000
1246,1.99878,2.49878,0.0333693,0.000228366,10000
1247,1.99878,2.49878,0.0333693,0.000228366,10000
1248,1.99878,2.49878,0.0333693,0.000228366,10000
1249,1.99878,2.49878,0.0333693,0.000228366,10000
1250,1.99878,2.49878,0.0333693,0.000228366,10000
1251,1.99878,2.49878,0.0333693,0.000228366,10000
1252,1.99878,2.49878,0.0333693,0.000228366,10000
1253,1.99878,2.49878,0.0333693,0.000228366,10000
1254,1.99878,2.49878,0.0333693,0.000228366,10000
1255,1.99878,2.49878,0.0333693,0.000228366,10000
1256,1.99878,2.49878,0.0333693,0.000228366,10000
1257,1.99878,2.49878,0.0333693,0.000228366,10000
1258,1.99878,2.49878,0.0333693,0.000228366,10000
1259,1.99878,2.49878,0.0333693,0.000228366,10000
1260,1.99878,2.49878,0.0333693,0.000228366,10000
1261,1.99878,2.49878,0.0333693,0.000228366,10000
1262,1.99878,2.49878,0.0333693,0.000228366,10000
1263,4.1499,2.49878,0.0333693,0.000228366,10000
1264,4.1499,2.49878,0.0333693,0.000228366,10000
1265,8.0327,2.49878,0.0333693,0.000228366,10000
1266,8.0327,2.49878,0.0333693,0.000228366,10000
1267,8.0327,2.49878,0.0333693,0.000228366,10000
1268,8.0327,2.49878,0.0333693,0.000228366,10000
1269,8.0327,2.49878,0.0333693,0.000228366,10000
1270,8.0327,2.49878,0.0333693,0.000228366,10000
1271,8.0327,2.49878,0.0333693,0.000228366,10000
1272,8.0327,2.49878,0.0333693,0.000228366,10000
1273,8.0327,2.49878,0.0333693,0.000228366,10000
1274,8.0327,2.49878,0.0333693,0.000228366,10000
1275,8.0327,2.49878,0.0333693,0.000228366,10000
1276,8.0327,2.49878,0.0333693,0.000228366,10000
1277,5.56367,2.49878,0.0333693,0.000228366,10000
1278,5.56367,2.49878,0.0333693,0.000228366,10000
1279,1.99878,2.49878,0.0333693,0.000228366,10000
1280,1.99878,2.49878,0.0333693,0.000228366,10000
1281,1.99878,2.49878,0.0333693,0.000228366,10000
1282,1.99878,2.49878,0.0333693,0.000228366,10000
1283,1.99878,2.49878,0.0333693,0.000228366,10000
1284,1.99878,2.49878,0.0333693,0.000228366,10000
1285,1.99878,2.49878,0.0333693,0.000228366,10000
1286,1.99878,2.49878,0.0333693,0.000228366,10000
1287,1.99878,2.49878,0.0333693,0.000228366,10000
1288,1.99878,2.49878,0.0333693,0.000228366,10000
1289,1.99878,2.49878,0.0333693,0.000228366,10000
1290,1.99878,2.49878,0.0333693,0.000228366,10000
1291,6.91332,2.49878,0.0333693,0.000228366,10000
1292,6.91332,2.49878,0.0333693,0.000228366,10000
1293,6.91332,2.49878,0.0333693,0.000228366,10000
1294,6.91332,2.49878,0.0333693,0.000228366,10000
1295,6.91332,2.49878,0.0333693,0.000228366,10000
1296,6.91332,2.49878,0.0333693,0.000228366,10000
1297,6.91332,2.49878,0.0333693,0.000228366,10000
1298,6.91332,2.49878,0.0333693,0.000228366,10000
1299,6.91332,2.49878,0.0333693,0.000228366,10000
1300,6.91332,2.49878,0.0333693,0.000228366,10000
1301,6.91332,2.49878,0.0333693,0.000228366,10000
1302,6.91332,2.49878,0.0333693,0.000228366,10000
1303,6.91332,2.49878,0.0333693,0.000228366,10000
1304,6.91332,2.49878,0.0333693,0.000228366,10000
1305,6.91332,2.49878,0.0333693,0.000228366,10000
1306,6.91332,2.49878,0.0333693,0.000228366,10000
1307,6.91332,2.49878,0.0333693,0.000228366,10000
1308,6.91332,2.49878,0.0333693,0.000228366,10000
1309,6.91332,2.49878,0.0333693,0.000228366,10000
1310,6.91332,2.49878,0.0333693,0.000228366,10000
1311,6.91332,2.49878,0.0333693,0.000228366,10000
1312,6.91332,2.49878,0.0333693,0.000228366,10000
1313,1.99878,2.49878,0.0333693,0.000228366,10000
1314,1.99878,2.49878,0.0333693,0.000228366,10000
1315,1.99878,2.49878,0.0333693,0.000228366,10000
1316,1.99878,2.49878,0.0333693,0.000228366,10000
1317,1.99878,2.49878,0.0333693,0.000228366,10000
1318,1.99878,2.49878,0.0333693,0.000228366,10000
1319,1.99878,2.49878,0.0333693,0.000228366,10000
1320,8.74384,2.49878,0.0333693,0.000228366,10000
1321,8.74384,2.49878,0.0333693,0.000228366,10000
1322,8.74384,2.49878,0.0333693,0.000228366,10000
1323,8.16039,2.49878,0.0333693,0.000228366,10000
1324,8.16039,2.49878,0.0333693,0.000228366,10000
1325,1.99878,2.49878,0.0333693,0.000228366,10000
1326,1.99878,2.49878,0.0333693,0.000228366,10000
1327,3.64928,2.49878,0.0333693,0.000342549,10000
1328,3.64928,2.49878,0.0333693,0.000342549,10000
1329,3.64928,2.49878,0.0333693,0.000342549,10000
1330,1.99878,2.49878,0.0333693,0.000342549,10000
1331,1.99878,2.49878,0.0333693,0.000342549,10000
1332,1.99878,2.49878,0.0333693,0.000342549,10000
1333,1.99878,2.49878,0.0333693,0.000228366,10000
1334,1.99878,2.49878,0.0333693,0.000228366,10000
1335,5.78037,2.49878,0.0333693,0.000228366,10000
1336,5.78037,2.49878,0.0333693,0.000228366,10000
1337,5.78037,2.49878,0.0333693,0.000228366,10000
1338,5.78037,2.49878,0.0333693,0.000228366,10000
1339,5.78037,2.49878,0.0333693,0.000228366,10000
1340,5.78037,2.49878,0.0333693,0.000228366,10000
1341,5.78037,2.49878,0.0333693,0.000228366,10000
1342,1.99878,2.49878,0.0333693,0.000228366,10000
1343,1.99878,2.49878,0.0333693,0.000228366,10000
1344,1.99878,2.49878,0.0333693,0.000228366,10000
1345,1.99878,2.49878,0.0333693,0.000228366,10000
1346,1.99878,2.49878,0.0333693,0.000228366,10000
1347,1.99878,2.49878,0.0333693,0.000228366,10000
1348,1.99878,2.49878,0.0333693,0.000228366,10000
1349,1.99878,2.49878,0.0333693,0.000228366,10000
1350,5.469,2.49878,0.0333693,0.000228366,10000
1351,1.99878,2.49878,0.0333693,0.000228366,10000
1352,1.99878,2.49878,0.0333693,0.000228366,10000
1353,1.99878,2.49878,0.0333693,0.000228366,10000
1354,1.99878,2.49878,0.0333693,0.000228366,10000
1355,5.87383,2.49878,0.0333693,0.000228366,10000
1356,5.87383,2.49878,0.0333693,0.000228366,10000
1357,7.16509,2.49878,0.0333693,0.000228366,10000
1358,7.16509,2.49878,0.0333693,0.000228366,10000
1359,7.16509,2.49878,0.0333693,0.000228366,10000
1360,7.16509,2.49878,0.0333693,0.000228366,10000
1361,7.16509,2.49878,0.0333693,0.000228366,10000
1362,7.16509,2.49878,0.0333693,0.000228366,10000
1363,7.16509,2.49878,0.0333693,0.000228366,10000
1364,7.16509,2.49878,0.0333693,0.000228366,10000
1365,7.16509,2.49878,0.0333693,0.000228366,10000
1366,7.16509,2.49878,0.0333693,0.000228366,10000
1367,7.16509,2.49878,0.0333693,0.000228366,10000
1368,7.16509,2.49878,0.0333693,0.000228366,10000
1369,7.16509,2.49878,0.0333693,0.000228366,10000
1370,7.16509,2.49878,0.0333693,0.000228366,10000
1371,7.16509,2.49878,0.0333693,0.000228366,10000
1372,7.16509,2.49878,0.0333693,0.000228366,10000
1373,7.16509,2.49878,0.0333693,0.000228366,10000
1374,7.16509,2.49878,0.0333693,0.000228366,10000
1375,7.16509,2.49878,0.0333693,0.000228366,10000
1376,7.16509,2.49878,0.0333693,0.000228366,10000
1377,7.16509,2.49878,0.0333693,0.000228366,10000
1378,7.16509,2.49878,0.0333693,0.000228366,10000
1379,7.16509,2.49878,0.0333693,0.000228366,10000
1380,7.16509,2.49878,0.0333693,0.000228366,10000
1381,7.16509,2.49878,0.0333693,0.000228366,10000
1382,7.16509,2.49878,0.0333693,0.000228366,10000
1383,7.16509,2.49878,0.0333693,0.000228366,10000
1384,7.16509,2.49878,0.0333693,0.000228366,10000
1385,7.16509,2.49878,0.0333693,0.000228366,10000
1386,7.16509,2.49878,0.0333693,0.000228366,10000
1387,5.79263,2.49878,0.0333693,0.000228366,10000
1388,7.09896,2.49878,0.0333693,0.000228366,10000
1389,7.09896,2.49878,0.0333693,0.000228366,10000
1390,7.09896,2.49878,0.0333693,0.000228366,10000
1391,7.09896,2.49878,0.0333693,0.000228366,10000
1392,7.09896,2.49878,0.0333693,0.000228366,10000
1393,7.09896,2.49878,0.0333693,0.000228366,10000
1394,7.09896,2.49878,0.0333693,0.000228366,10000
1395,7.09896,2.49878,0.0333693,0.000228366,10000
1396,7.09896,2.49878,0.0333693,0.000228366,10000
1397,7.09896,2.49878,0.0333693,0.000228366,10000
1398,1.99878,2.49878,0.0333693,0.000228366,10000
1399,1.99878,2.49878,0.0333693,0.000228366,10000
1400,1.99878,2.49878,0.0333693,0.000228366,10000
1401,1.99878,2.49878,0.0333693,0.000228366,10000
1402,1.99878,2.49878,0.0333693,0.000228366,10000
1403,1.99878,2.49878,0.0333693,0.000228366,10000
1404,1.99878,2.49878,0.0333693,0.000228366,10000
1405,1.99878,2.49878,0.0333693,0.000228366,10000
1406,1.99878,2.49878,0.0333693,0.000228366,10000
1407,1.99878,2.49878,0.0333693,0.000228366,10000
1408,1.99878,2.49878,0.0333693,0.000228366,10000
1409,1.99878,2.49878,0.0333693,0.000228366,10000
1410,1.99878,2.49878,0.0333693,0.000228366,10000
1411,1.99878,2.49878,0.0333693,0.000228366,10000
1412,7.62231,2.49878,0.0333693,0.000228366,10000
1413,7.62231,2.49878,0.0333693,0.000228366,10000
1414,9.9742,2.49878,0.0333693,0.000342549,10000
1415,9.9742,2.49878,0.0333693,0.000228366,10000
1416,9.9742,2.49878,0.0333693,0.000228366,10000
1417,9.9742,2.49878,0.0333693,0.000228366,10000
1418,9.9742,2.49878,0.0333693,0.000228366,10000
1419,9.9742,2.49878,0.0333693,0.000228366,10000
1420,5.79088,2.49878,0.0333693,0.000228366,10000
1421,5.79088,2.49878,0.0333693,0.000228366,10000
1422,5.79088,2.49878,0.0333693,0.000228366,10000
1423,5.79088,2.49878,0.0333693,0.000228366,10000
1424,5.79088,2.49878,0.0333693,0.000228366,10000
1425,5.79088,2.49878,0.0333693,0.000228366,10000
1426,9.49504,2.49878,0.0333693,0.000228366,10000
1427,9.49504,2.49878,0.0333693,0.000228366,10000
1428,9.49504,2.49878,0.0333693,0.000228366,10000
1429,9.49504,2.49878,0.0333693,0.000228366,10000
1430,9.49504,2.49878,0.0333693,0.000228366,10000
1431,9.49504,2.49878,0.0333693,0.000228366,10000
1432,9.49504,2.49878,0.0333693,0.000228366,10000
1433,9.49504,2.49878,0.0333693,0.000228366,10000
1434,9.49504,2.49878,0.0333693,0.000228366,10000
1435,9.49504,2.49878,0.0333693,0.000228366,10000
1436,9.49504,2.49878,0.0333693,0.000228366,10000
1437,9.49504,2.49878,0.0333693,0.000228366,10000
1438,9.49504,2.49878,0.0333693,0.000228366,10000
1439,9.49504,2.49878,0.0333693,0.000228366,10000
1440,9.49504,2.49878,0.0333693,0.000228366,10000
1441,7.88878,2.49878,0.0333693,0.000228366,10000
1442,7.88878,2.49878,0.0333693,0.000228366,10000
1443,7.88878,2.49878,0.0333693,0.000228366,10000
1444,7.88878,2.49878,0.0333693,0.000228366,10000
1445,7.88878,2.49878,0.0333693,0.000228366,10000
1446,7.88878,2.49878,0.0333693,0.000228366,10000
1447,7.88878,2.49878,0.0333693,0.000228366,10000
1448,7.88878,2.49878,0.0333693,0.000228366,10000
1449,7.88878,2.49878,0.0333693,0.000228366,10000
1450,7.88878,2.49878,0.0333693,0.000228366,10000
1451,7.88878,2.49878,0.0333693,0.000228366,10000
1452,7.88878,2.49878,0.0333693,0.000228366,10000
1453,7.88878,2.49878,0.0333693,0.000228366,10000
1454,7.88878,2.49878,0.0333693,0.000228366,10000
1455,7.88878,2.49878,0.0333693,0.000228366,10000
1456,7.88878,2.49878,0.0333693,0.000228366,10000
1457,7.88878,2.49878,0.0333693,0.000228366,10000
1458,1.99878,2.49878,0.0333693,0.000228366,10000
1459,1.99878,2.49878,0.0333693,0.000228366,10000
1460,1.99878,2.49878,0.0333693,0.000228366,10000
1461,1.99878,2.49878,0.0333693,0.000228366,10000
1462,1.99878,2.49878,0.0333693,0.000228366,10000
1463,1.99878,2.49878,0.0333693,0.000228366,10000
1464,1.99878,2.49878,0.0333693,0.000228366,10000
1465,1.99878,2.49878,0.0333693,0.000228366,10000
1466,1.99878,2.49878,0.0333693,0.000228366,10000
1467,1.99878,2.49878,0.0333693,0.000228366,10000
1468,1.99878,2.49878,0.0333693,0.000228366,10000
1469,1.99878,2.49878,0.0333693,0.000228366,10000
1470,1.99878,2.49878,0.0333693,0.000228366,10000
1471,1.99878,2.49878,0.0333693,0.000228366,10000
1472,1.99878,2.49878,0.0333693,0.000228366,10000
1473,1.99878,2.49878,0.0333693,0.000228366,10000
1474,1.99878,2.49878,0.0333693,0.000228366,10000
1475,6.06934,2.49878,0.0333693,0.000228366,10000
1476,6.06934,2.49878,0.0333693,0.000228366,10000
1477,6.06934,2.49878,0.0333693,0.000228366,10000
1478,6.06934,2.49878,0.0333693,0.000228366,10000
1479,6.06934,2.49878,0.0333693,0.000228366,10000
1480,6.06934,2.49878,0.0333693,0.000228366,10000
1481,6.06934,2.49878,0.0333693,0.000228366,10000
1482,6.06934,2.49878,0.0333693,0.000228366,10000
1483,1.99878,2.49878,0.0333693,0.000228366,10000
1484,1.99878,2.49878,0.0333693,0.000228366,10000
1485,1.99878,2.49878,0.0333693,0.000228366,10000
1486,1.99878,2.49878,0.0333693,0.000228366,10000
1487,8.90698,2.49878,0.0333693,0.000228366,10000
1488,8.90698,2.49878,0.0333693,0.000228366,10000
1489,8.90698,2.49878,0.0333693,0.000228366,10000
1490,8.90698,2.49878,0.0333693,0.000228366,10000
1491,8.90698,2.49878,0.0333693,0.000228366,10000
1492,8.90698,2.49878,0.0333693,0.000228366,10000
1493,8.90698,2.49878,0.0333693,0.000228366,10000
1494,8.90698,2.49878,0.0333693,0.000228366,10000
1495,6.83822,2.49878,0.0333693,0.000228366,10000
1496,6.83822,2.49878,0.0333693,0.000228366,10000
1497,6.83822,2.49878,0.0333693,0.000228366,10000
1498,5.07052,2.49878,0.0333693,0.000228366,10000
1499,5.07052,2.49878,0.0333693,0.000228366,10000
